6/4/2018,14,25.367525,25.367525
6/4/2018,15,29.887995,29.887995
6/4/2018,16,32.980395,32.980395
6/4/2018,17,35.5,35.5
6/4/2018,18,64,64
6/4/2018,19,60.874585,60.874585
6/4/2018,20,53.51005,53.51005
6/4/2018,21,45.49,45.49
6/4/2018,22,30.933745,30.933745
6/4/2018,23,30.394315,30.394315
6/4/2018,24,30.15878,30.15878
6/4/2018,25,27.401955,27.401955
6/4/2018,26,31.194535,31.194535
6/4/2018,27,28.033285,28.033285
6/4/2018,28,23.443345,23.443345
6/4/2018,29,24.05757,24.05757
6/4/2018,30,25.50894,25.50894
6/4/2018,31,9.989475,9.989475
6/4/2018,32,26.070855,26.070855
6/4/2018,33,39.525,39.525
6/4/2018,34,40.725375,40.725375
6/4/2018,35,27.71849,27.71849
6/4/2018,36,31.13526,31.13526
6/4/2018,37,33.378085,33.378085
6/4/2018,38,33.42613,33.42613
6/4/2018,39,36.50129,36.50129
6/4/2018,40,39.058485,39.058485
6/4/2018,41,36.351545,36.351545
6/4/2018,42,26.38067,26.38067
6/4/2018,43,32.7579,32.7579
6/4/2018,44,32.75494,32.75494
6/4/2018,45,32.146605,32.146605
6/4/2018,46,20,20
6/4/2018,47,17.9,17.9
6/4/2018,48,17.375,17.375
7/4/2018,1,29.91,29.91
7/4/2018,2,30.385,30.385
7/4/2018,3,33.32454,33.32454
7/4/2018,4,40.07963,40.07963
7/4/2018,5,29.91,29.91
7/4/2018,6,30.5868,30.5868
7/4/2018,7,29.91,29.91
7/4/2018,8,31.237615,31.237615
7/4/2018,9,29.91,29.91
7/4/2018,10,31.59656,31.59656
7/4/2018,11,33.305715,33.305715
7/4/2018,12,51.825,51.825
7/4/2018,13,56.836315,56.836315
7/4/2018,14,34.632035,34.632035
7/4/2018,15,41.425,41.425
7/4/2018,16,34.04615,34.04615
7/4/2018,17,34.9999,34.9999
7/4/2018,18,61.35227,61.35227
7/4/2018,19,62.432075,62.432075
7/4/2018,20,64.22735,64.22735
7/4/2018,21,45.468235,45.468235
7/4/2018,22,70.725775,70.725775
7/4/2018,23,53.180165,53.180165
7/4/2018,24,44.54557,44.54557
7/4/2018,25,36.14292,36.14292
7/4/2018,26,33.424725,33.424725
7/4/2018,27,30.78425,30.78425
7/4/2018,28,38.91631,38.91631
7/4/2018,29,41.048655,41.048655
7/4/2018,30,27.321655,27.321655
7/4/2018,31,5.70494,5.70494
7/4/2018,32,29.95662,29.95662
7/4/2018,33,30.990965,30.990965
7/4/2018,34,32.772225,32.772225
7/4/2018,35,60.15,60.15
7/4/2018,36,60.658395,60.658395
7/4/2018,37,55.791825,55.791825
7/4/2018,38,35.288805,35.288805
7/4/2018,39,34.10647,34.10647
7/4/2018,40,30.613825,30.613825
7/4/2018,41,68.069155,68.069155
7/4/2018,42,34.504065,34.504065
7/4/2018,43,34.49933,34.49933
7/4/2018,44,34.469145,34.469145
7/4/2018,45,42.815355,42.815355
7/4/2018,46,34.683315,34.683315
7/4/2018,47,58.01452,58.01452
7/4/2018,48,45.218215,45.218215
8/4/2018,1,34.555815,34.555815
8/4/2018,2,34.54308,34.54308
8/4/2018,3,45.3,45.3
8/4/2018,4,50.183375,50.183375
8/4/2018,5,37.597005,37.597005
8/4/2018,6,34.83606,34.83606
8/4/2018,7,34.39516,34.39516
8/4/2018,8,34.083965,34.083965
8/4/2018,9,33.94276,33.94276
8/4/2018,10,33.06114,33.06114
8/4/2018,11,33.168685,33.168685
8/4/2018,12,33.397495,33.397495
8/4/2018,13,44.22399,44.22399
8/4/2018,14,46.34424,46.34424
8/4/2018,15,46.83595,46.83595
8/4/2018,16,46.515075,46.515075
8/4/2018,17,47.05034,47.05034
8/4/2018,18,73,73
8/4/2018,19,72.15516,72.15516
8/4/2018,20,44.939915,44.939915
8/4/2018,21,44.300105,44.300105
8/4/2018,22,42.1426,42.1426
8/4/2018,23,40.06531,40.06531
8/4/2018,24,43.381455,43.381455
8/4/2018,25,44.775995,44.775995
8/4/2018,26,42.76317,42.76317
8/4/2018,27,44.99985,44.99985
8/4/2018,28,24.291405,24.291405
8/4/2018,29,40.66243,40.66243
8/4/2018,30,37.597925,37.597925
8/4/2018,31,24.5,24.5
8/4/2018,32,24.26959,24.26959
8/4/2018,33,49.973265,49.973265
8/4/2018,34,55,55
8/4/2018,35,59.4403,59.4403
8/4/2018,36,55.48,55.48
8/4/2018,37,55.69429,55.69429
8/4/2018,38,55.861475,55.861475
8/4/2018,39,34.690855,34.690855
8/4/2018,40,34.10786,34.10786
8/4/2018,41,55.725,55.725
8/4/2018,42,34.87446,34.87446
8/4/2018,43,70.35546,70.35546
8/4/2018,44,34.97776,34.97776
8/4/2018,45,34.441665,34.441665
8/4/2018,46,33.6314,33.6314
8/4/2018,47,48.0668,48.0668
8/4/2018,48,35.15,35.15
